card_company,card_name,promotions,all_promotions,fee,perform,brand,rank,chart_in
현대카드,Hyundai Mobilty카드(상용차),우대 주유소 25~85포인트 적립 && 일반 가맹점 0.2%포인트 적립 && 신차 구매 시 1.5%포인트 적립,현대오빌뱅크/SK에너지 우대 주유소 25~85 포인트 적립 && 일반 가맹점 이용 시 0.2% 블루멤버스 포인트 적립 && 현대자동차 신차 구매 시 1.5% 블루멤버스 포인트 적립 && [제휴서비스] Bluemembers 멤버십 서비스 && 카드 플레이트 선택 가능,국내전용 30000원  해외겸용30000원,30,VISA Mastercard AMEX,0.0,0.0
IBK기업은행,I-나눔,국내・외 가맹점 0.5%기부 && 온라인쇼핑・홈쇼핑 최대 1.5%할인 && 대형마트・편의점 최대 1.5%할인,[ALL] 국내・외 가맹점 0.5% 기부 && [LIVING] 1%~1.5% 할인 && [MEMBERSHIP] 5%~7% 할인,국내전용 14000원  해외겸용 14000원,50,BC Mastercard,0.0,0.0
IBK기업은행,IBK-Syrup카드[신용],모바일쿠폰 최대 4만원지급 && Syrup(시럽) 멤버십서비스제공,모바일쿠폰 서비스 && 통합멤버십 서비스,해외겸용 5000원  해외겸용 7000원,30,Mastercard UnionPay,0.0,0.0
롯데카드,Jin Air - 롯데카드,진에어항공권 10%할인 && 커피전문점 5%할인,"진에어 항공권 10% 청구할인 (최대3만원) && 커피전문점 5% 청구할인 && 해외가맹점 할인(JCB브랜드 서비스) && 롯데월드 본인 종합이용권 50% 현장할인 && 롯데백화점, 롯데ON, 롯데면세점, 신라아이파크면세점, 롯데마트, 롯데슈퍼, 토이저러스 혜택 && 롯데시네마 관람료 1,500원 청구할인 && T.G.I.F, 롯데리아, 나뚜루, 엔제리너스 할인 && L.POINT",국내전용 5000원  해외겸용 6000원,30,JCB,0.0,0.0
롯데카드,L.CLASS L60 (아시아나클럽형),국내외가맹점 1천원당 1마일적립 && 40만원 상당 스페셜기프트제공 && 호텔/쇼핑/골프 프리미엄서비스제공,"국내외 가맹점 이용금액 1,000원당 1 아시아나 마일리지 적립 && 연 1회 스페셜기프트 제공 && 호텔/쇼핑/골프 프리미엄 서비스",국내전용 595000원  해외겸용 600000원,0,Mastercard,0.0,0.0
KB국민카드,LG전자 KB국민카드,라이트할부 최대 1만5천원할인 && 렌탈요금 최대 1만5천원할인,라이트할부 할인서비스 최대 1만 5천원 && 렌탈요금 할인서비스 최대 1만 5천원,해외겸용 15000원,30,Mastercard JCB,0.0,0.0
신한카드,LG트윈스 신한카드,LG트윈스 홈경기 3천원할인 && CGV 3천원현장할인 && 테마파크 30~50%할인,"LG트윈스 입장권 할인 && LG트윈스 용품 구매 시 10% 현장 할인 && 전국 CGV 영화관 3,000원(2매 기준) 현장할인 && 롯데월드, 서울랜드, 에버랜드 자유이용권 50% 및 캐리비안베이 입장권 30% 할인",해외겸용 10000원,0,VISA,0.0,0.0
롯데카드,LOCA CLASSIC 롯데마트,전월실적 없이 0.5%할인 && 전월 100만원 이상 이용시 1.0%할인,국내외 가맹점에서 최대 1% 할인,국내전용 20000원  해외겸용 20000원,0,Mastercard,0.0,0.0
롯데카드,LOCA for Health,병원 10%할인 && 쇼핑 5%할인 && 대중교통 10%할인,"병원ㆍ약국ㆍ동물병원 10% 할인 && 백화점, 슈퍼 5% 할인 && 버스ㆍ지하철 10% 할인",국내전용 20000원  해외겸용 20000원,150,Mastercard,0.0,0.0
하나카드,Mile 1.6 아시아나,"해외 1,500원당 1.8 HANA Mile적립 && 국내 1,500원당 1.6 HANA Mile적립 && CGV/롯데시네마 4,000원할인","HANA Mile 적립 && 스타벅스 4,000원 청구할인 && CGV, 롯데시네마 4,000원 청구할인",해외겸용 45000원,0,AMEX,72.5,1.0
NH농협카드,NH올원 NH투자증권카드,국내가맹점 최대 0.9%적립 && 해외가맹점 0.9%적립,전월실적에 상관없이 0.7 ~ 0.9% 적립 && 제휴서비스,국내전용 8000원  해외겸용 10000원,0,Mastercard,0.0,0.0
제주은행,국민행복카드,"병/의원, 산후조리업종 5%청구할인  && 의요,육아업종 1~4%에코머니 적립 && 커피전문점 20%청구할인",A-Type(for Baby) && B-Type(for Children) && C-Type(for Green Life) && 그린카드 멤버십 서비스,국내전용 없음,0,,0.0,0.0
롯데카드,뉴GS칼텍스 롯데카드,주유소 리터당 60점적립 && 미용실 최대 20%현장할인 && 놀이공원 50%현장할인,"GS칼텍스주유포인트 리터당 60점 적립 && 건강/미용 && 놀이공원 && 쇼핑 && 롯데시네마 관람료 1,500원 청구할인 && 외식",국내전용 5000원  해외겸용10000원,0,VISA,0.0,0.0
BC 바로카드,로스트아크 카드,로스트아크 크리스탈 10%할인 && 국내온라인가맹점 1.5%할인 && 국내외가맹점 0.5%할인,"[로스트아크 모험가 전용 혜택] 로스트아크 모험가를 위한 로열 크리스탈 10% 청구할인 && [기본 혜택] 전월실적 조건 없이 국내외 가맹점 0.5%, 국내 온라인 가맹점 1.5% 청구할인",국내전용 10000원  해외겸용 12000원,0,VISA BC,0.0,0.0
KB국민카드,모두투어 투어마일리지 KB국민카드,모두투어마일리지 최대30점적립 && 외식/커피 10%할인 && 놀이공원 최대50%할인,"모두투어 투어마일리지 적립1,000원당 15~30투어마일리지 적립 && 외식 10% 청구할인 && 커피 10% 청구할인 && 놀이공원 현장할인 및 인터파크 청구할인",해외겸용 15000원,0,JCB,0.0,0.0
NH농협카드,부자되세요 HomeShopping카드(비씨),"6대 홈쇼핑 6%할인 && 커피 10%할인 && 영화 3,000원할인","6대 홈쇼핑 이용액 6% 할인 && 패밀리레스토랑, 커피, 영화 등 할인",해외겸용 10000원,20,VISA UnionPay,0.0,0.0
BC 바로카드,부자되세요 홈쇼핑카드,6대 홈쇼핑 6%할인 && 커피 20%청구할인,"6대 홈쇼핑 6% 할인 서비스 && [생활할인 서비스] 패밀리레스토랑 10% 청구할인 && [생활할인 서비스] 베이커리 20% 청구할인 && [생활할인 서비스] 커피 20% 청구할인 && [생활할인 서비스] 소셜커머스 20% 청구할인 && [생활할인 서비스] 영화 3,000원 청구할인(현장/온라인 예매 포함) && 회원 전용 서비스 할인 혜택",해외겸용 5000원,20,Mastercard,0.0,0.0
삼성카드,삼성스토어 삼성카드,삼성스토어 할부 24~36개월제공 && 라이트할부 시 1만1천원할인 && 교통/커피 5%할인,"삼성스토어에서 가전제품 구매 시 24·36개월 라이트할부 제공 && 삼성스토어 라이트할부 이용 시 11,000원·미이용 시 4,000원 결제대금 차감 && 대중교통·택시 5% 결제일할인(청구할인) && 10대 커피전문점 5% 결제일할인(청구할인) && 삼성닷컴 3% 결제일할인(청구할인) && 삼성전자 서비스센터 10% 결제일할인(청구할인)",국내전용 20000원  해외겸용 20000원,50,Mastercard,0.0,0.0
우리카드,셀리턴 우리카드,셀리턴 렌탈 할인서비스,셀리턴 렌탈 요금 자동이체 시 청구할인,국내전용 15000원  해외겸용 20000원,0,VISA BC,0.0,0.0
신한카드,신한카드 봄(도구리),"전가맹점 최대 0.5%캐시백 && 대중교통 일 최대 200원캐시백 && 디지털 구독 최대 10,000원캐시백",국내외 이용금액 최대 0.5% 캐시백 && 버스/지하철 후불교통 이용금액 캐시백 && 디지털 구독 이용금액 월 최대 1만원 캐시백,국내전용 17000원  해외겸용 20000원,0,Mastercard,0.0,0.0
삼성카드,에버랜드 삼성카드,에버랜드 50%할인 && 에버랜드리조트 3% 솜적립 && 국내 가맹점 0.5% 솜적립,에버랜드 50%/캐리비안 베이 30% 할인 && 에버랜드 꿈빛 솜사탕 등급 적용 && 에버랜드리조트 3% 솜 적립 && 국내 가맹점 0.5% 솜 적립 && 생활 필수 영역 4.5% 솜 추가 적립 && 디지털콘텐츠 50% 솜 추가 적립 && 해외 1.5% 솜 적립,국내전용 20000원  해외겸용 20000원,30,Mastercard,0.0,0.0
NH농협카드,올바른 GIVE 카드,기부전용포인트 0.8%적립 && 온라인쇼핑 5%할인 && 종합건강검진비 2만원할인,"전가맹점 러브포인트 0.8% 적립 && 5대 업종 5% 청구할인 && 이동통신요금 자동납부건 2천원 청구할인(월 1회) && 종합건강검진비 2만원 청구할인(연 1회) && 전국 주요 놀이공원 할인(통합 월 1회, 연 6회) && Mastercard 프리미엄 서비스 제공",국내전용 23000원  해외겸용 25000원,0,Mastercard,0.0,0.0
롯데카드,위메프페이 롯데카드,위메프페이 결제시 2%적립 && 국내외가맹점 0.7%적립,위메프페이 롯데카드 이용 시 위메프페이 포인트 적립 최대 2% && Platinum Service,국내전용 20000원  해외겸용 20000원,0,VISA Mastercard,0.0,0.0
신한카드,제주신화월드 신한카드,제주신화월드 객실 최대 15%할인 && 신세계사이먼 프리미엄 1만5천원할인 && 생활 영역 10%할인,제주신화월드 객실 15% 할인 && 쇼핑 10% 할인 && 생활 10% 할인,국내전용 15000원  해외겸용 18000원,50,VISA,0.0,0.0
삼성카드,홈플러스 삼성카드,"홈플러스 최대 5%할인 && 병/의원, 약국 5%할인 && 주유소 80원/L할인",홈플러스에서 결제 시 1%·5% 결제일할인(청구할인) && 의료비 5% 결제일할인(청구할인) && GS칼텍스에서 주유 시 리터당 80원 결제일할인(청구할인),국내전용 15000원  해외겸용 15000원,0,VISA,0.0,0.0
BNK부산은행,BNK 프렌즈 신용카드,국내가맹점  최대0.6%할인 && 연간  최대 20만원캐시백 && 대중교통 10%할인,"국내 가맹점에서 주중 0.3% , 주말 0.6% 할인  && 생활필수영역 할인",해외겸용 10000원,0,BC Global Mastercard,0.0,0.0
제주은행,KCTV알뜰카드,주요 패밀리레스토랑 10%청구할인 && 온라인쇼핑몰 5%청구할인 && 커피 전문점 20%청구할인,"KCTV 방송요금 자동이체시 5천원 ~ 7천원 청구 할인이동통신요금 자동이체시 1천원 청구 할인 && 영화관 최대 3천원 청구 할인 && 온라인쇼핑몰 5% 청구 할인 && 주요 커피 전문점 20% 청구할인 && 자동화기기, 전자금융(인터넷뱅킹, 텔레뱅킹, 모바일뱅킹) 이용수수료 면제외환 수수료 감면",국내전용 5000원,30,BC,0.0,0.0
롯데카드,L.pay 롯데카드 Ⅱ,플러스가맹점 L.pay결제 최대 1.5%적립 && 일반가맹점 결제 최대 1%적립,"지난달 실적 30만원 이상 시, 1.5%~1.0% L.POINT 적립",국내전용 10000원  해외겸용 10000원,30,VISA Mastercard,98.0,1.0
KB국민카드,LFmall 신용카드,LFmall 5%할인 && 국내외가맹점 0.5%적립,LFmall (lfmall.co.kr) 이용 시 5% 청구할인 && 국내외 가맹점 이용 시 0.5% 포인트리 적립 && 원하는 플레이트 선택 가능,국내전용 15000원  해외겸용 15000원,0,Mastercard,0.0,0.0
신한카드,LG BEST SHOP 486 신한카드,"장기할부 혜택 연 6.5%수수료 && 할부이용 시 11,000원캐시백","LG 전자 베스트샵 매장에서 할부 수수료 혜택 && 할부 이용 시 월 11,000원 캐시백",국내전용 22000원  해외겸용 25000원,50,Mastercard,0.0,0.0
전북은행,SK OIL&LPG 카드,SK주유소 리터당 최대 120원청구할인 && 주차장 10%청구할인 && 약국 5%청구할인,"SK주유소, 충전소 리터당 최대 120원 청구할인 && 생활 할인 서비스 5~10% 청구할인",국내전용 10000원 해외겸용 15000원,30,BC Mastercard,0.0,0.0
신한카드,리디 신한카드,리디북스 20%할인 && SPA 10%할인 && 영화 4천원할인,"리디북스 20% 결제일 할인 && SPA 브랜드 10% 결제일 할인 && H&B Store 10% 결제일 할인 && CGV, 롯데시네마, 메가박스 4천원 결제일 할인 && 커피 업종 이용시 20% 결제일 할인",해외겸용 10000원,30,VISA,0.0,0.0
신한카드,신세계사이먼 프리미엄 아울렛 신한카드,신세계아울렛 10%할인 && 신세계 계열사 7%할인 && 주유 40원/L할인,"신세계사이먼 프리미엄 아울렛 10% 할인 && 신세계 계열사 7% 할인 && GS칼텍스, S-OIL 리터 당 40원 할인 && 신세계 멤버십 혜택",국내전용 20000원  해외겸용 23000원,40,Mastercard,0.0,0.0
현대카드,쏘카카드,쏘카 앱 최대 3%적립 && 대중교통 최대 3%적립 && 일반가맹점 최대 3%적립,"쏘카 앱 이용 시 최대 3% 크레딧 적립 && 특별가맹점 최대 3% 크레딧 적립(외식, 커피, 영화, 호텔, 프리미엄아웃렛, 대중교통) && 쏘카 앱, 특별가맹점 외 가맹점 1% 적립",국내전용 10000원  해외겸용 10000원,0,VISA,0.0,0.0
IBK기업은행,아모레퍼시픽 IBK카드,아모레퍼시픽 10%할인 && 영화 1만원할인 && 커피전문점 20%할인,아모레퍼시픽 할인 && 영화 할인 && 커피전문점 할인 && 대중교통 할인 && 주유소 할인 && 편의점 할인 && 올리브영 할인 && 마트 할인 && 놀이공원 할인,해외겸용 10000원,50,VISA UnionPay,0.0,0.0
KB국민카드,위메프페이 신용카드,위메프 2%적립 && 위메프오 1%적립 && 생활영역/구독서비스 5%적립,위메프 적립 2%위메프오 적립 1% && 생활영역/구독서비스 적립 5% && 기본적립 0.2%,국내전용 20000원  해외겸용 20000원,0,Mastercard JCB,0.0,0.0
우리카드,한화생명 Family카드 (골프형),SK주유소 60원/L청구할인 && 택시 5%청구할인 && 통신비 3%청구할인,"SK주유소(LPG포함) 주유 할인 && 대중교통 건당 50~100원 청구할인택시 5% 청구할인 / KTX 10% 할인  && 국내선 5%, 국제선 7% 발권 수수료 할인 (횟수제한 없음)롯데렌터카 35% 현장할인 && KT, SKT, LGU+ 매월 청구금액의 3% 청구할인 && 다양한 통합할인 혜택- 커피, 베이커리 10% 청구할인 / 마트, 편의점 5% 청구할인 && 놀이공원 자유이용권 50% 현장할인 && 영화관 할인 && 여행서비스 할인골프 라운지 혜택 && 한화그룹 계열사 서비스",해외겸용 5000원  해외겸용 10000원,30,BC Global Mastercard,0.0,0.0
롯데카드,GS&POINT 롯데카드,GS SHOP  5%할인 && GS25 5%할인 && GS 칼텍스 3천원할인,"GS계열사 이용 시 결제일 청구 할인 && L.POINT, GS&POINT",국내전용 15000원  해외겸용 15000원,40,Mastercard,0.0,0.0
롯데카드,LOCA in MEGACITY,테마파크 10%할인 && 오프라인 쇼핑 5%할인 && 온라인 쇼핑 5%할인,"[지역 특화 서비스]롯데월드 부산, 스카이라인루지 부산 10% 할인 && [지역 특화 서비스] 롯데자이언츠 관람권 10% 할인 && [지역 특화 서비스] 오프라인 쇼핑 5% 할인 && [지역 특화 서비스] 온라인 쇼핑 5% 할인",국내전용 20000원   해외겸용 20000원,150,Mastercard,0.0,0.0
NH농협카드,NH올원 Rental&넥센타이어카드,넥센타이어 렌탈료 최대3만원할인 && 놀이공원 최대 50%할인,매월 넥센타이어 렌탈료 1~3만원 청구할인 && 전국 주요 놀이공원 할인 50% 할인,국내전용 10000원  해외겸용 12000원,30,Mastercard,0.0,0.0
KB국민카드,wavve카드,"wavve 월 이용권 7,900원청구할인 && 식음료 10%청구할인 && 멤버십 구독 20%청구할인","wavve 월 이용권 7,900원 청구할인 && 식음료 10% 청구할인 && 멤버십 정기구독 20% 청구할인 && 자기관리(미용/스포츠) 5% 청구할인",국내전용 15000원  해외겸용 15000원,30,VISA UnionPay,0.0,0.0
KB국민카드,갤러리아 KB국민카드,갤러리아 백화점 5%현장할인 && 갤러리아 백화점(Mall) 5%청구할인 && 갤러리아 백화점(Mall) 천원당 1마일리지적립,갤러리아 백화점 5% 현장할인 && 갤러리아 백화점(Mall) 5% 청구할인 && 갤러리아 마일리지 적립 && 갤러리아 KB국민카드 디자인 선택,국내전용 15000원  해외겸용 15000원,50,VISA,0.0,0.0
신한카드,더본 신한카드,뺵다방 30%할인 && 편의점 5%할인 && 택시 10%할인,빽다방 30% 결제일 할인 && 더본(theborn) 모든 매장 10% 결제일 할인 && 편의점 5% 결제일 할인 && 택시 10% 결제일 할인 && CGV 3천원 결제일 할인,해외겸용 10000원,0,VISA,0.0,0.0
신한카드,땡겨요 신한카드,땡겨요앱 이용시 10%포인트 적립 && 편의점 이용시 5%포인트 적립,땡겨요앱 이용금액 마이신한포인트 10% 적립 && 편의점 이용금액 마이신한포인트 5% 적립,국내전용 15000원  해외겸용 18000원,30,VISA,0.0,0.0
KB국민카드,랭킹닭컴 신용카드,랭킹닭컴 20%청구할인 && 골프(연습)장 최대 10%청구할인 && 구독서비스 10%청구할인,랭킹닭컴 20% 청구할인 && 골프(연습)장 최대 10% 청구할인 && 구독서비스 10% 청구할인,국내전용 15000원  해외겸용 15000원,30,VISA,0.0,0.0
신한카드,신한카드 Applus,프로그램 iPhone for Life이용 && Applus포인트 0.2%적립 && 프로그램 미이용시 3%~5%적립,Applus포인트 기본 적립 && iPhone for Life 프로그램 이용 시 && iPhone for Life 프로그램 미 이용 시 Applus포인트 특별 적립,국내전용 15000원  해외겸용 15000원,30,VISA,0.0,0.0
신한카드,아모레퍼시픽 신한카드,아모레퍼시픽 뷰티포인트 12%적립 && 특별가맹점 뷰티포인트 5%적립,"아모레퍼시픽 12% 적립 && 특별가맹점(할인점, 백화점, 면세점, 카페 등) 5% 적립",국내전용 17000원  해외겸용 20000원,30,VISA,0.0,0.0
신한카드,위버스 신한카드(ENHYPEN),위버스샵 4%적립 && 하이브인사이트 50%할인 && Gift서비스 연1회제공,"Weverse Shop 이용금액의 4% Weverse Shop 캐시 추가 적립 && 생활영역 이용금액의 10% Weverse Shop 캐시 적립 && HYBE INSIGHT 내 매장 결제 시 50% 할인,연 1회 Gift 서비스 && 카드 디자인 선택가능",국내전용 35000원  해외겸용 35000원,30,AMEX,0.0,0.0
신한카드,위버스 신한카드(SEVENTEEN),위버스샵 4%적립 && 하이브인사이트 50%할인 && Gift서비스 연1회제공,"Weverse Shop 이용금액의 4% Weverse Shop 캐시 추가 적립 && 생활영역 이용금액의 10% Weverse Shop 캐시 적립 && HYBE INSIGHT 내 매장 결제 시 50% 할인,연 1회 Gift 서비스 && 카드 디자인 선택가능",국내전용 35000원  해외겸용 35000원,30,AMEX,0.0,0.0
우리카드,카드의정석 삼성디지털프라자,삼성디지털프라자 할인서비스 && 영화관 3천원할인 && 커피전문점 1천원할인,"삼성디지털프라자 장기할부 및 청구할인 && 전국 영화관 3,000원 청구할인 && 커피전문점 1천원 청구할인 && VISA브랜드 제공 서비스",국내전용 20000원  해외겸용 20000원,30,VISA BC,0.0,0.0
우리카드,코오롱몰 우리카드,코오롱 FnC 온/오프라인 5%청구할인 && 코오롱 FnC 온/오프라인 최대 36개월할부 제공 && 국내외 공항 라운지 무료 이용서비스,"코오롱 FnC 온/오프라인 매장 상품 구매시 청구할인 제공 && 코오롱 FnC 온/오프라인 매장 상품 구매시 장기할부 및 12/24/36개월 할부금 청구할인 제공 && 국내외 공항 라운지 무료 이용 서비스(통합 월 1회, 연 2회) && 편의점 5% 청구할인 서비스 && 카드 플레이트 선택 가능",국내전용 15000원  해외겸용 15000원,30,BC Mastercard,0.0,0.0
우리카드,한화생명 Family 카드 (문화형),SK주유소 60원/L청구할인 && 택시 5%청구할인 && 통신비 3%청구할인,"SK주유소(LPG포함) 주유 할인 && 대중교통 건당 50~100원 청구할인택시 5% 청구할인 / KTX 10% 할인  && 국내선 5%, 국제선 7% 발권 수수료 할인 (횟수제한 없음)롯데렌터카 35% 현장할인 && KT, SKT, LGU+ 매월 청구금액의 3% 청구할인 && 다양한 통합할인 혜택- 커피, 베이커리 10% 청구할인 / 마트, 편의점 5% 청구할인 && 놀이공원 자유이용권 50% 현장할인 && 영화관 할인 && 여행서비스 할인뮤지컬, 연극 등 공윤 할인 및 이벤트 제공 && 한화그룹 계열사 서비스",해외겸용 5000원  해외겸용 10000원,30,BC Global Mastercard,0.0,0.0
BC 바로카드,&POP 카드,GS가맹점 최대 3%GS&POINT 적립 && 국내 전 가맹점 0.7%GS&POINT 적립 && GS POP 서비스제공,GS가맹점 최대 3% GS&POINT 적립 && 국내 전 가맹점 0.7% GS&POINT 적립 && GS POP서비스 제공,국내전용 5000원  해외겸용 5000원,0,VISA BC UnionPay,0.0,0.0
전북은행,1st Link On 카드,디지털 스트리밍 최대 1만원할인 && 온라인쇼핑 5%청구할인 && 간편결제 5%청구할인,전주 삼색 서비스 월 최대 1만원 적립 && 온라인에서 결제 시 5% 청구할인,국내전용 19000원 해외겸용 20000원,50,BC Mastercard,0.0,0.0
신한카드,GS Prime 신한카드,GS리테일 2%적립 && 일반가맹점 0.3%적립 && 전월실적·적립한도 제한 없음,GS리테일 점내 이용 시 GS&POINT 2% 적립 && 그 외 모든 가맹점 이용 시 GS&POINT 0.3% 기본 적립,국내전용 15000원  해외겸용 18000원,0,,0.0,0.0
신한카드,IKEA(이케아) Family with 신한카드,IKEA 매장 10%할인 && 백화점/할인점 5%할인 && 편의점 5%할인,IKEA 매장(푸드 제외) 이용 시 이용금액의 10% 결제일 할인IKEA 푸드 이용 시 이용금액의 15% 결제일 할인 && 백화점/프리미엄 아울렛 및 대형 할인점 5% 결제일 할인 && 편의점 5% 결제일 할인 && 영화 예매 5% 결제일 할인 && 커피 5% 결제일 할인 && 이동통신요금 자동이체 5% 결제일 할인,국내전용 15000원  해외겸용 18000원,30,VISA,0.0,0.0
NH농협카드,NH올원 Rental&바디프랜드카드,쇼핑 최대 3만원할인 && 놀이공원 최대 50%할인,매월 넥센타이어 렌탈료 1~3만원 청구할인 && 전국 주요 놀이공원 할인 50% 할인,국내전용 12000원  해외겸용 14000원,30,Mastercard,0.0,0.0
NH농협카드,NH올원 Shopping&AMOREPACIFIC카드,뷰티 5~10%할인 && 커피 10%할인 && 베이커리 5%할인,"아모레퍼시픽 가맹점 5~10% 청구할인 && 커피, 베이커리, 아이스크림, 영화 할인 && 전국 주요 놀이공원 할인 최대 50%",국내전용 10000원  해외겸용 12000원,30,Mastercard,0.0,0.0
KB국민카드,TMAP KB국민카드,티맵 최대 50%청구할인 && OTT 10%청구할인 && 주유·식음료 5%청구할인,티맵 최대 50% 청구 할인 && OTT 10% 청구 할인 && 주유 5% 청구 할인 && 식음료 5% 청구 할인,국내전용 15000원  해외겸용 15000원,40,VISA,0.0,0.0
신한카드,Z:IN 인테리어 신한카드,Z:IN 장기할부수수료 혜택 && Z:IN 할부캐시백제공,Z:IN 가맹 대리점에서 할부 이용 시 할부 수수료 혜택 && Z:IN 가맹 대리점 할부이용 캐시백,국내전용 22000원  해외겸용 25000원,0,Mastercard,0.0,0.0
Sh수협은행,樂SEA(락시),승선비 10%할인 && 낚시 용품 최대 5%할인 && 전 주유소 60원/L할인,"승선비 10% 청구할인 && 낚시 용품 등(해당 매장 상품) 2%~5% 청구할인 && 전 주유소 리터당 60원 청구할인 (LPG 포함) && GS25, CU, 세븐일레븐 1천원 청구할인",국내전용 20000원  해외겸용 22000원,50,BC Mastercard,0.0,0.0
신한카드,대성학원 신한카드,대성학원·학원업종 3~5%캐시백 && GS칼텍스 40원/L할인 && 4대 놀이동산 최대 50%할인,대성학원 및 학원업종 3~5% 캐시백 && GS칼텍스 주유시 리터랑 40원 결제일 할인 && 테마파크 자유이용권 본인 할인,국내전용 30000원  해외겸용 33000원,30,VISA,0.0,0.0
KB국민카드,레고랜드매니아카드,레고랜드 30%할인 && 레고/완구 10%할인 && 연간 리워드 8만점적립,레고랜드 리조트 30% 청구할인 && 레고/완구 구매 10% 청구할인 && 백화점/대형마트 10% 청구할인 && 배달앱 10% 청구할인 && 구독서비스 20% 청구할인 && KB Pay 결제 10% 청구할인 && 해외 가맹점 이용 10% 캐시백 && [리워드 서비스] 웰컴 레고랜드 포인트리 7만점 적립 && [리워드 서비스] 레고랜드 포인트리 8만점 적립,국내전용 100000원  해외겸용 100000원,40,Mastercard,0.0,0.0
KB국민카드,레고랜드카드,레고랜드 10%청구할인 && 배달앱 10%청구할인 && 온라인쇼핑 5%청구할인,[레고랜드] 레고랜드 리조트 10% 청구할인 && [배달간식] 배달앱/커피/제과/패스트푸드 10% 청구할인 && [쇼핑교육] 대형마트/온라인쇼핑/소셜커머스/교육 5% 청구할인 && [KB Pay온라인쇼핑] KB Pay 온라인쇼핑 결제 5% 청구할인 && [해외이용] 해외 가맹점 이용 5% 캐시백,국내전용 20000원  해외겸용 20000원,40,Mastercard,0.0,0.0
신한카드,메가쇼핑 신한카드,메가마트 1%적립 && 모든가맹점 0.5%적립 && 대중교통 3~5%할인,"메가마트 매장 결제 시 메가포인트 1.0% 적립메가마트 자체 추가적립 0.5%, 총 1.5% 적립 && 메가마트 제외 모든가맹점 메가포인트 0.5% 적립 && 택시, 버스, 지하철 3~5% 할인 (모바일 교통거래 포함) && GS칼텍스 60원/L 할인",국내전용 12000원  해외겸용 15000원,0,Mastercard,0.0,0.0
신한카드,베베쿡 신한카드,베베쿡 10%할인 && 할인점/백화점 /마켓컬리 5%할인 && 커피/잡화/온라인서점 5%할인,"베베쿡 10% 할인 && 일상생활 쇼핑 할 때에도 5% 결제일 할인할인점/백화점/창고형 할인매장/신선식품 배송 && 주요 커피점, 잡화, 온라인서점 쇼핑할 때에도 5% 결제일 할인",국내전용 15000원  해외겸용 15000원,50,VISA,0.0,0.0
신한카드,수소차 충전할인 신한카드,"수소차 충전요금 10%할인 && 주차장, 자동차 정비/세차 10%할인 && 할인점/편의점/배달앱 5%할인","수소차 충전요금 10% 결제일 할인 && 주차장 업종 10% 결제일 할인자동차SVC(정비, 세차) 업종 10% 결제일 할인 && 주요 할인점 5% 결제일 할인주요 편의점 5% 결제일 할인 && 배달의민족/쿠팡이츠/요기요/땡겨요 5% 결제일 할인",국내전용 20000원  해외겸용 23000원,30,Mastercard,0.0,0.0
NH농협카드,엘포인트카드(비씨),롯데쇼핑계열 3%적립 && 생활업종 1%적립 && 하나로마트 3%할인,롯데 쇼핑계열 특별가맹점 L.POINT 적립 && 생활편의업종 L.POINT 적립 && 농협하나로 클럽·마트 3% 청구할인 && 주요 놀이공원 할인 && L.POINT 안내,해외겸용 15000원,50,UnionPay,0.0,0.0
DGB대구은행,올레 Super DC 대구은행카드,KT통신료 최대 1만5천원할인 && 커피 10%할인 && 캐시백 3만원연간,"KT통신료 월 7천원 ~ 1만5천원 청구할인 && 슬립리스인시애틀 10% 청구할인 && 연간 1,500만원 이상 사용 시, 3만원 캐쉬백 && 전국 TOP포인트 가맹점에서 TOP포인트 적립",해외겸용 8000원,30,VISA UnionPay,0.0,0.0
KB국민카드,웅진씽크빅 카드,웅진씽크빅 자동납부 최대 1만7천원할인,웅진씽크빅 자동납부요금 청구할인 월 최대 1만 7천원,국내전용 15000원  해외겸용 15000원,30,Mastercard JCB,0.0,0.0
신한카드,위버스 신한카드(TXT),위버스샵 4%적립 && 하이브인사이트 50%할인 && Gift서비스 연1회제공,"Weverse Shop 이용금액의 4% Weverse Shop 캐시 추가 적립 && 생활영역 이용금액의 10% Weverse Shop 캐시 적립 && HYBE INSIGHT 내 매장 결제 시 50% 할인,연 1회 Gift 서비스 && 카드 디자인 선택가능",국내전용 35000원  해외겸용 35000원,30,AMEX,0.0,0.0
롯데카드,이랜드리테일 롯데카드,이랜드리테일 7%할인 && 주요 마트 5%할인,이랜드리테일 이용금액 7% 결제일할인 && 주요 마트 이용금액 5% 결제일 할인 && 자동납부 실적 연 6회 이상 시 다음 해 제휴연회비 면제 && L.POINT 적립,국내전용 10000원  해외겸용 15000원,0,Mastercard,0.0,0.0
KB국민카드,커피빈 신용카드,커피빈 최대 1만8천원할인 && 커피빈 쿠폰 1만원권제공 && 주요 생활 영역 5%할인,"커피빈 이용 시 청구 할인(최대 1만 8천원),커피빈 모바일 쿠폰 제공(1만원권) && 주요 생활 영역 5% 청구 할인",국내전용 20000원  해외겸용 20000원,50,VISA UnionPay,0.0,0.0
